year,reported_month,region_of_origin,region_of_incident,country_of_origin,total_dead_and_missing,cause_of_death,migration_route,location_of_death,source,unsd_geographical_grouping,lat,lon
2018,4,23,15,104,1,67,Sahara Desert crossing,92,864,18,16.975204,7.965108
2018,4,23,15,104,2,62,Sahara Desert crossing,1040,864,4,-9.964505,33.883879
2018,4,23,9,104,2,76,Sahara Desert crossing,2477,864,8,19.635357,27.103538
2018,4,23,8,104,2,61,Iran to Türkiye,2130,1082,19,35.865267422024,36.183881628076
2018,4,23,15,104,1,67,Sahara Desert crossing,1982,864,18,21.348223,11.820995
2018,4,23,15,104,3,81,Sahara Desert crossing,2497,864,4,-9.573108,33.508217
2018,4,23,8,104,2,61,Iran to Türkiye,2120,1082,19,36.694321483987,39.083077581592
2018,4,23,8,104,2,128,Iran to Türkiye,857,548,19,40.032688910096,42.078239792969
2018,4,23,15,104,2,80,Sahara Desert crossing,1982,864,18,21.43006,11.117934
2018,4,23,15,104,2,128,Sahara Desert crossing,766,864,18,14.709765,8.814117
2018,4,23,8,104,1,133,Syria to Türkiye,2405,35,19,36.800271320442,39.988049492969
2018,4,23,16,104,1,123,Central America to US,1774,980,9,30.202127166707,-103.94715193066
2018,4,23,8,104,2,61,Iran to Türkiye,2131,1082,19,36.857585422532,40.075596795215
2018,4,23,9,104,2,93,Sahara Desert crossing,2474,864,8,22.396611,26.693147
2018,4,23,15,104,1,128,Sahara Desert crossing,853,864,18,15.28399,-1.69789
2018,4,23,1,104,1,28,US-Mexico border crossing,2328,429,9,24.818469372615,-107.53271772964
2018,4,23,15,104,3,7,Sahara Desert crossing,292,864,18,20.009484,11.996181
2018,4,23,15,104,4,128,Sahara Desert crossing,2576,864,18,14.44682,-11.43794
2018,4,23,15,104,1,128,Sahara Desert crossing,237,864,18,12.652021,-8.027912
2018,4,23,15,104,1,67,Sahara Desert crossing,1046,864,18,14.44682,-11.43794
2018,4,23,15,104,2,4,Sahara Desert crossing,547,864,18,20.55144,13.55354
2018,4,23,15,104,2,80,Sahara Desert crossing,1982,864,18,22.710323,12.347526
2018,4,23,15,104,4,7,Horn of Africa to Yemen crossing,765,864,18,14.706984,8.820615
2018,4,23,9,104,2,81,Sahara Desert crossing,129,864,8,26.02717,-5.976602
2018,4,23,15,104,1,81,Sahara Desert crossing,1045,864,18,13.08848,-1.08496
2018,4,23,15,104,3,62,Sahara Desert crossing,1982,864,18,21.325198,11.776809
2018,4,23,15,104,6,99,Sahara Desert crossing,765,864,18,14.706984,8.831601
2018,4,23,9,104,1,42,Sahara Desert crossing,1721,344,8,35.896119934234,-5.321322894751
2018,4,23,15,104,1,62,Sahara Desert crossing,761,864,18,16.305456,-0.08823
2018,4,23,8,104,1,61,Iran to Türkiye,2128,1082,19,36.003232158569,36.369436184473
2018,4,23,9,104,2,67,Sahara Desert crossing,1981,864,8,25.279471,14.398986
2018,3,23,8,104,17,128,Iran to Türkiye,978,1031,19,39.944335244415,43.986297071289
2018,3,23,15,104,2,81,Sahara Desert crossing,318,864,18,18.885804,13.024653
2018,3,23,15,104,6,128,Sahara Desert crossing,1076,610,4,-2.497341984525,30.668877524512
2018,3,23,15,104,2,128,Sahara Desert crossing,340,864,18,11.18032,-4.29466
2018,3,23,15,104,4,128,Sahara Desert crossing,2576,864,18,10.48649,-5.65283
2018,3,23,15,104,2,96,Sahara Desert crossing,2471,864,4,-8.798085,40.785291
2018,3,23,15,104,1,67,Sahara Desert crossing,92,864,18,16.975204,7.965108
2018,3,23,15,104,1,128,Sahara Desert crossing,2014,864,18,13.30658,-4.89249
2018,3,23,15,104,2,67,Sahara Desert crossing,237,864,18,12.669425,-7.909603
2018,3,23,15,104,1,18,Sahara Desert crossing,2576,864,18,10.48649,-5.65283
2018,3,23,12,104,1,62,Iran to Türkiye,969,864,19,37.503188,44.796086
2018,3,23,9,104,7,96,Sahara Desert crossing,1938,864,8,32.788441,12.48975
2018,3,23,15,104,2,67,Sahara Desert crossing,1982,864,18,20.833144,11.23635
2018,3,23,15,104,2,18,Sahara Desert crossing,245,864,18,14.35127,-3.60804
2018,3,23,12,104,2,10,Afghanistan to Iran,2483,864,15,33.315683,59.991135
2018,3,23,15,104,1,67,Sahara Desert crossing,2043,864,18,13.436756,-6.242715
2018,3,23,15,104,2,128,Sahara Desert crossing,1661,864,18,13.57453,-2.41366
2018,3,23,15,104,1,67,Sahara Desert crossing,1096,864,18,14.063995,-3.08025
2018,3,23,15,104,1,128,Sahara Desert crossing,2064,864,18,11.31537,-5.66546
2018,3,23,9,104,1,69,Sahara Desert crossing,1981,864,8,22.019453,22.623337
2018,3,23,13,104,1,49,Sahara Desert crossing,1754,238,15,21.675981808557,92.603158813281
2018,3,23,9,104,1,67,Sahara Desert crossing,648,864,8,28.955282,24.995294
2018,3,23,15,104,1,62,Sahara Desert crossing,1096,864,18,14.62564,-7.98554
2018,3,23,9,104,2,96,Sahara Desert crossing,1981,864,8,24.081574,13.267205
2018,3,23,15,104,5,128,Sahara Desert crossing,2064,864,18,11.31537,-5.66546
2018,3,23,15,104,1,123,Sahara Desert crossing,237,864,18,12.669425,-7.909603
2018,3,23,15,104,2,128,Sahara Desert crossing,1046,864,18,14.44682,-11.43794
2018,3,23,9,104,3,78,Sahara Desert crossing,1984,864,8,21.943709,27.672666
2018,3,23,15,104,1,67,Sahara Desert crossing,1281,864,18,14.529806,-4.196529
2018,3,23,8,104,1,15,Türkiye-Europe land route,695,620,19,41.661229137053,26.494259727051
2018,3,23,15,104,3,128,Sahara Desert crossing,2064,864,18,11.31537,-5.66546
2018,3,23,16,104,1,123,Central America to US,1727,686,9,26.839957161806,-97.858597105643
2018,3,23,15,104,2,119,Sahara Desert crossing,2044,864,18,20.231415,12.843874
2018,3,23,9,104,1,29,Sahara Desert crossing,1981,864,8,23.392682,14.137156
2018,3,23,9,104,3,74,Sahara Desert crossing,1980,864,8,22.295935,25.55774
2018,3,23,9,104,2,67,Sahara Desert crossing,1104,864,8,22.019453,23.150443
2018,2,23,8,104,6,45,Iran to Türkiye,1456,692,19,36.969142252002,44.286495544141
2018,2,23,9,104,2,67,Sahara Desert crossing,1369,864,8,24.102273,32.985841
2018,2,23,15,104,3,95,Sahara Desert crossing,1375,864,4,-19.721815,34.879524
2018,2,23,15,104,1,119,Sahara Desert crossing,1368,864,4,-3.445196,36.633972
2018,2,23,15,104,1,67,Sahara Desert crossing,1392,864,4,2.5,42.329444
2018,2,23,15,104,2,128,Sahara Desert crossing,1661,864,18,13.57453,-2.41366
2018,2,23,6,104,1,15,Horn Africa to Yemen,1573,627,19,12.58344708229,44.17036343125
2018,2,23,9,104,1,67,Sahara Desert crossing,648,864,8,26.268788,24.688648
2018,2,23,15,104,1,67,Sahara Desert crossing,2233,864,18,14.20784,1.45275
2018,2,23,15,104,2,123,Sahara Desert crossing,1034,864,18,12.486464,1.513367
2018,2,23,16,104,3,127,Central America to US,1728,680,9,30.562809092881,-103.97221624238
2018,2,23,9,104,1,95,Sahara Desert crossing,1983,864,8,24.921313,14.145715
2018,2,23,15,104,1,128,Sahara Desert crossing,2014,864,18,13.30658,-4.89249
2018,2,23,9,104,19,128,Sahara Desert crossing,1838,589,8,31.614154277024,14.674403539062
2018,2,23,8,104,7,57,Türkiye-Europe land route,695,1162,19,41.661457794142,26.494433918014
2018,2,23,15,104,6,13,Sahara Desert crossing,1982,864,18,22.26368,13.311943
2018,2,23,9,104,2,38,Sahara Desert crossing,1978,864,8,20.610678,27.916851
2018,2,23,15,104,1,123,Sahara Desert crossing,761,864,18,16.305456,-0.08823
2018,2,23,15,104,1,67,Sahara Desert crossing,2043,864,18,13.436756,-6.242715
2018,2,23,9,104,3,114,Sahara Desert crossing,1984,864,8,21.943709,27.672666
2018,2,23,15,104,1,128,Sahara Desert crossing,237,864,18,12.669425,-7.909603
2018,2,23,15,104,4,57,Sahara Desert crossing,2445,1173,1,1.726489013856,31.013724629297
2018,2,23,15,104,1,56,Sahara Desert crossing,376,877,4,-1.3227102,36.9260693
2018,2,23,13,104,3,15,Sahara Desert crossing,1437,559,13,20.81214632295,92.325957359399
2018,2,23,15,104,1,80,Sahara Desert crossing,1468,864,4,-13.009242,40.527028
2018,2,23,15,104,2,134,Sahara Desert crossing,2060,1168,1,1.8349265959,30.858542744531
2018,2,23,15,104,2,119,Sahara Desert crossing,2044,864,18,20.180842,13.005307
2018,2,23,9,104,2,92,Sahara Desert crossing,1974,864,8,18.07428,34.434548
2018,2,23,9,104,3,92,Sahara Desert crossing,2474,864,8,22.396611,26.693147
2018,2,23,9,104,2,81,Sahara Desert crossing,1938,864,8,32.77912,12.490007
2018,2,23,15,104,1,73,Sahara Desert crossing,669,864,18,21.189743,1.042867
2018,2,23,8,104,1,61,Iran to Türkiye,2118,543,19,36.010608654005,36.295599205713
2018,2,23,9,104,1,67,Sahara Desert crossing,1981,864,8,19.515787,27.110345
2018,2,23,9,104,1,67,Sahara Desert crossing,1981,864,8,22.791375,21.967347
2018,2,23,9,104,2,81,Sahara Desert crossing,1981,864,8,23.840626,17.616741
2018,2,23,9,104,1,67,Sahara Desert crossing,1981,864,8,22.060187,23.634535
2018,2,23,16,104,1,123,Central America to US,1727,686,9,26.844858447625,-97.696548765799
2018,1,23,15,104,1,67,Sahara Desert crossing,2579,864,18,13.794627,8.989361
2018,1,23,15,104,1,62,Sahara Desert crossing,1460,864,4,5.321172,39.569408
2018,1,23,15,104,1,84,Sahara Desert crossing,2470,864,4,-4.883087,39.513936
2018,1,23,15,104,1,67,Sahara Desert crossing,1346,864,4,-1.405445,36.862977
2018,1,23,9,104,4,92,Sahara Desert crossing,1974,864,8,18.07428,34.434548
2018,1,23,13,104,1,61,Sahara Desert crossing,397,879,15,20.820296416541,92.352199585059
2018,1,23,16,104,1,123,Central America to US,1774,980,9,30.22528705193,-104.12911299023
2018,1,23,6,104,1,67,Sahara Desert crossing,1392,864,4,2.5,42.329444
2018,1,23,9,104,4,9,Sahara Desert crossing,1984,864,8,21.943709,27.672666
2018,1,23,15,104,1,67,Sahara Desert crossing,761,864,18,16.305456,-0.08823
2018,1,23,15,104,1,121,Sahara Desert crossing,1034,864,18,12.486464,1.513367
2018,1,23,8,104,1,123,Sahara Desert crossing,1454,1119,19,33.705516893622,35.965892444238
2018,1,23,6,104,30,15,Horn Africa to Yemen,1571,627,19,12.441872387315,44.026574890625
2018,1,23,15,104,3,57,Sahara Desert crossing,1585,66,4,-12.12622107279,44.405818229395
2018,1,23,15,104,1,67,Sahara Desert crossing,2043,864,18,13.436756,-6.242715
2018,1,23,15,104,1,67,Sahara Desert crossing,608,864,18,18.9951,12.892
2018,1,23,16,104,1,123,Central America to US,1727,686,9,26.8697147,-97.6982272
2018,1,23,8,104,16,45,Sahara Desert crossing,1237,1180,19,33.688949891001,35.970183978662
2018,1,23,15,104,1,68,Sahara Desert crossing,2401,864,4,-9.313345,32.770401
2018,1,23,15,104,1,67,Sahara Desert crossing,1281,864,18,14.529806,-4.196529
2018,1,23,15,104,6,36,Sahara Desert crossing,766,864,18,14.71243,8.81383
2018,1,23,15,104,1,128,Sahara Desert crossing,1045,864,18,13.101281,-1.066468
2018,1,23,9,104,2,128,Sahara Desert crossing,2477,864,8,20.749731,26.768543
2018,1,23,15,104,2,67,Sahara Desert crossing,608,864,18,18.9951,12.892
2018,1,23,9,104,1,69,Sahara Desert crossing,1981,864,8,23.719983,13.618827
2018,1,23,15,104,1,67,Sahara Desert crossing,1536,864,18,13.567446,2.108762
2018,1,23,5,104,1,17,Italy to France,1250,781,16,43.7743355,7.4931567
2018,1,23,15,104,2,128,Sahara Desert crossing,237,864,18,12.669425,-7.909603
2017,12,23,15,104,1,67,Sahara Desert crossing,92,863,18,7.986535,16.9741689
2017,12,23,9,104,2,4,Sahara Desert crossing,2475,863,8,21.66503906,27.88794267
2017,12,23,15,104,2,128,Sahara Desert crossing,237,863,18,-8.0028892,12.6392316
2017,12,23,9,104,1,67,Sahara Desert crossing,2477,863,8,27.66357422,18.51119127
2017,12,23,9,104,3,105,Sahara Desert crossing,251,863,8,14.053676,31.7975831
2017,12,23,15,104,1,61,Sahara Desert crossing,601,863,18,12.6158803,13.3132472
2017,12,23,9,104,1,95,Sahara Desert crossing,1938,863,8,12.4495221,32.7811016
2017,12,23,9,104,2,96,Sahara Desert crossing,2475,863,8,22.60986328,29.20042317
2017,12,23,15,104,1,20,Sahara Desert crossing,624,863,1,9.7678687,4.0510564
2017,12,23,9,104,2,95,Afghanistan to Iran,176,863,8,32.8998293,24.088938
2017,12,23,15,104,1,67,Sahara Desert crossing,622,863,18,-0.0233208,14.0246473
2017,12,23,9,104,2,67,Sahara Desert crossing,2475,863,8,15.53466797,24.29735338
2017,12,23,9,104,2,96,Sahara Desert crossing,2477,863,8,29.39941406,17.78040105
2017,12,23,8,104,7,61,Iran to Türkiye,2118,543,19,35.992120977344,36.28564284585
2017,12,23,9,104,1,18,Sahara Desert crossing,100,863,8,20.1402594,30.214647
2017,12,23,9,104,1,67,Sahara Desert crossing,110,863,8,33.22917696,14.10154491
2017,12,23,9,104,4,105,Sahara Desert crossing,251,863,8,14.053676,31.7975831
2017,12,23,6,104,1,7,Central Mediterranean,677,863,4,36.47476259,15.10415543
2017,12,23,15,104,3,67,Sahara Desert crossing,1175,863,18,13.6261424,21.9354499
2017,12,23,9,104,1,95,Sahara Desert crossing,2475,863,8,14.10644531,29.05151784
2017,12,23,8,104,1,45,Türkiye-Europe land route,873,243,19,41.6771297,26.5557145
2017,12,23,9,104,3,123,Sahara Desert crossing,2475,863,8,13.85375977,28.46401318
2017,12,23,9,104,3,95,Sahara Desert crossing,1938,863,8,12.4495221,32.7811016
2017,12,23,9,104,5,7,Sahara Desert crossing,2475,863,8,12.91992188,24.53744172
2017,12,23,9,104,7,7,Sahara Desert crossing,2475,863,8,14.23828125,24.55742843
2017,12,23,12,104,5,128,Afghanistan to Iran,2442,557,15,32.449665431345,52.1630859375
2017,12,23,9,104,4,7,Sahara Desert crossing,2475,863,8,15.57861328,25.21519168
2017,12,23,9,104,1,123,Sahara Desert crossing,2112,863,8,12.5642261,32.7473047
2017,12,23,12,104,1,123,Afghanistan to Iran,2071,864,15,28.487687,61.797528
2017,12,23,9,104,1,95,Sahara Desert crossing,251,863,8,14.053676,31.7975831
2017,12,23,9,104,3,35,Sahara Desert crossing,2474,863,8,26.71875,28.66197247
2017,12,23,9,104,3,4,Sahara Desert crossing,2475,863,8,14.67773438,24.95649129
2017,12,23,9,104,4,7,Sahara Desert crossing,2475,863,8,14.0625,25.19531108
2017,12,23,15,104,2,128,Sahara Desert crossing,2210,864,18,15.367289,5.205284
2017,12,23,9,104,2,96,Sahara Desert crossing,2475,863,8,22.74169922,29.2771158
2017,12,23,15,104,2,18,Sahara Desert crossing,438,863,18,8.3417006,4.9757165
2017,12,23,15,104,5,18,Horn of Africa to Yemen crossing,1069,863,18,1.4096535,18.4520713
2017,12,23,9,104,4,123,Sahara Desert crossing,2475,863,8,21.66503906,27.88794267
2017,12,23,9,104,3,105,Afghanistan to Iran,176,863,8,32.8998293,24.088938
2017,12,23,9,104,2,112,Sahara Desert crossing,251,863,8,14.053676,31.7975831
2017,12,23,9,104,2,95,Sahara Desert crossing,2199,863,8,5.5258107,22.7888209
2017,12,23,9,104,1,67,Sahara Desert crossing,2241,863,8,23.941751,32.0681759
2017,12,23,8,104,10,128,Syria to Türkiye,143,240,19,36.113614392446,36.248016357422
2017,12,23,9,104,2,67,Sahara Desert crossing,1983,864,8,26.488741,20.463043
2017,12,23,9,104,3,99,Sahara Desert crossing,2475,863,8,15.53466797,24.29735338
2017,12,23,9,104,10,4,Sahara Desert crossing,2475,863,8,14.10644531,29.05151784
2017,11,23,9,104,14,105,Sahara Desert crossing,251,863,8,14.053676,31.7975831
2017,11,23,9,104,3,123,Sahara Desert crossing,1938,863,8,12.4495221,32.7811016
2017,11,23,9,104,2,4,Sahara Desert crossing,2475,863,8,13.85375977,28.46401318
2017,11,23,15,104,2,67,Sahara Desert crossing,533,863,18,2.3912362,6.3702928
2017,11,23,9,104,2,96,Sahara Desert crossing,412,863,8,14.2686658,27.550779
2017,11,23,15,104,1,128,Sahara Desert crossing,540,863,18,-17.4676861,14.716677
2017,11,23,15,104,1,128,Sahara Desert crossing,1666,863,18,-1.5196603,12.3714277
2017,11,23,9,104,3,128,Sahara Desert crossing,2475,863,8,14.23828125,24.55742843
2017,11,23,9,104,20,128,Sahara Desert crossing,100,863,8,20.1402594,30.214647
2017,11,23,9,104,2,18,Sahara Desert crossing,1938,863,8,12.4495221,32.7811016
2017,11,23,12,104,3,62,Sahara Desert crossing,1052,864,12,34.220067,45.62979
2017,11,23,12,104,1,128,Afghanistan to Iran,1543,864,12,29.945985,61.913843
2017,11,23,0,104,3,128,Haiti to Dominican Republic,1290,794,0,19.6939138,-71.3156315
2017,11,23,15,104,1,67,Sahara Desert crossing,92,863,18,7.986535,16.9741689
2017,11,23,15,104,1,67,Sahara Desert crossing,237,863,18,-8.0028892,12.6392316
2017,11,23,9,104,3,7,Sahara Desert crossing,2475,863,8,12.91992188,24.53744172
2017,11,23,9,104,1,35,Sahara Desert crossing,2475,863,8,14.0625,25.19531108
2017,11,23,9,104,1,35,Sahara Desert crossing,2475,863,8,15.57861328,25.21519168
2017,11,23,9,104,2,128,Sahara Desert crossing,2475,863,8,14.67773438,24.95649129
2017,11,23,9,104,20,105,Sahara Desert crossing,251,863,8,14.053676,31.7975831
2017,11,23,9,104,1,7,Sahara Desert crossing,2475,863,8,22.74169922,29.2771158
2017,11,23,8,104,1,61,Iran to Türkiye,2166,1082,19,36.479843444819,36.551897838281
2017,11,23,9,104,3,123,Afghanistan to Iran,210,863,8,34.0084395,17.7014525
2017,11,23,15,104,2,95,Sahara Desert crossing,1315,863,18,15.0557415,12.1348457
2017,11,23,9,104,1,123,Sahara Desert crossing,2389,863,8,13.1913383,32.8872094
2017,11,23,9,104,5,95,Afghanistan to Iran,176,863,8,32.8998293,24.088938
2017,11,23,9,104,2,105,Sahara Desert crossing,251,863,8,14.053676,31.7975831
2017,11,23,15,104,1,96,Sahara Desert crossing,340,863,18,-4.3051542,11.1649219
2017,11,23,15,104,2,23,Sahara Desert crossing,622,863,18,-0.0233208,14.0246473
2017,11,23,15,104,2,18,Sahara Desert crossing,761,863,18,-0.0279867,16.2639807
2017,11,23,9,104,3,105,Sahara Desert crossing,251,863,8,14.053676,31.7975831
2017,11,23,9,104,1,67,Sahara Desert crossing,2099,863,8,37.3292861,19.1040389
2017,11,23,15,104,1,4,Sahara Desert crossing,1536,863,18,2.1253854,13.5115963
2017,11,23,9,104,2,128,Sahara Desert crossing,2475,863,8,21.66503906,27.88794267
2017,11,23,9,104,1,67,Sahara Desert crossing,1936,863,8,14.4290236,27.0365406
2017,11,23,9,104,3,35,Sahara Desert crossing,2475,863,8,22.60986328,29.20042317
2017,11,23,15,104,1,128,Sahara Desert crossing,2402,863,4,32.7689479,9.3095648
2017,11,23,8,104,2,61,Iran to Türkiye,2166,1082,19,36.540551558948,36.584856822656
2017,11,23,9,104,1,67,Sahara Desert crossing,2475,863,8,15.53466797,24.29735338
2017,11,23,9,104,1,123,Sahara Desert crossing,284,863,8,20.0867909,32.1194242
2017,11,23,9,104,1,96,Sahara Desert crossing,1042,863,8,36.4039629,15.4581332
2017,11,23,9,104,2,96,Sahara Desert crossing,2475,863,8,14.10644531,29.05151784
2017,11,23,9,104,1,67,Sahara Desert crossing,110,863,8,33.22917696,14.10154491
2017,11,23,9,104,5,128,Sahara Desert crossing,2475,863,8,12.91992188,24.53744172
2017,11,23,9,104,2,100,Sahara Desert crossing,2475,863,8,14.23828125,24.55742843
2017,11,23,9,104,4,95,Afghanistan to Iran,176,863,8,32.8998293,24.088938
2017,11,23,9,104,3,95,Sahara Desert crossing,2199,863,8,5.5258107,22.7888209
2017,11,23,9,104,5,123,Sahara Desert crossing,2475,863,8,14.0625,25.19531108
2017,11,23,15,104,6,57,Sahara Desert crossing,1555,779,4,-12.626542185194,45.063276784375
2017,11,23,9,104,3,95,Sahara Desert crossing,100,863,8,20.1402594,30.214647
2017,10,23,13,104,4,15,Sahara Desert crossing,267,559,13,21.239646011184,92.028997869531
2017,10,23,9,104,3,120,Sahara Desert crossing,100,863,8,20.1402594,30.214647
2017,10,23,15,104,2,96,Sahara Desert crossing,92,863,18,7.986535,16.9741689
2017,10,23,9,104,2,4,Sahara Desert crossing,1105,863,8,21.8568586,23.3112389
2017,10,23,9,104,5,123,Sahara Desert crossing,2475,863,8,21.66503906,27.88794267
2017,10,23,9,104,3,7,Sahara Desert crossing,2475,863,8,22.74169922,29.2771158
2017,10,23,9,104,5,109,Sahara Desert crossing,2475,863,8,14.67773438,24.95649129
2017,10,23,15,104,2,128,Sahara Desert crossing,237,863,18,-8.0028892,12.6392316
2017,10,23,9,104,1,63,Sahara Desert crossing,284,863,8,20.0867909,32.1194242
2017,10,23,9,104,6,123,Sahara Desert crossing,2477,863,8,25.77392578,18.9481805
2017,10,23,15,104,1,4,Sahara Desert crossing,2402,863,4,32.7689479,9.3095648
2017,10,23,9,104,4,123,Sahara Desert crossing,1984,863,8,32.71728516,21.85162076
2017,10,23,8,104,1,133,Syria to Türkiye,2168,1082,19,36.858546875103,40.080746636523
2017,10,23,15,104,1,67,Western Africa / Atlantic route to the Canary Islands,279,863,14,29.98914925,-22.22558176
2017,10,23,15,104,3,128,Sahara Desert crossing,1281,863,18,-4.1974627,14.4874284
2017,10,23,15,104,4,7,Horn of Africa to Yemen crossing,1175,863,18,13.6261424,21.9354499
2017,10,23,15,104,4,8,Horn of Africa to Yemen crossing,1668,863,18,13.0817903,19.0048181
2017,10,23,15,104,3,128,Sahara Desert crossing,237,863,18,-8.0028892,12.6392316
2017,10,23,9,104,10,105,Sahara Desert crossing,251,863,8,14.053676,31.7975831
2017,10,23,9,104,8,105,Sahara Desert crossing,251,863,8,14.053676,31.7975831
2017,10,23,15,104,2,128,Sahara Desert crossing,1667,863,18,8.085411953,17.02276083
2017,10,23,9,104,2,95,Sahara Desert crossing,2475,863,8,14.10644531,29.05151784
2017,10,23,9,104,7,96,Sahara Desert crossing,2475,863,8,15.53466797,24.29735338
2017,10,23,9,104,3,128,Sahara Desert crossing,2475,863,8,22.60986328,29.20042317
2017,10,23,9,104,2,18,Sahara Desert crossing,100,863,8,20.1402594,30.214647
2017,10,23,9,104,2,95,Sahara Desert crossing,115,863,8,13.685997,32.7372987
2017,10,23,15,104,3,4,Horn of Africa to Yemen crossing,761,863,18,-0.0279867,16.2639807
2017,10,23,15,104,2,4,Horn of Africa to Yemen crossing,761,863,18,-0.0279867,16.2639807
2017,10,23,15,104,1,67,Sahara Desert crossing,1033,863,18,8.5919561,12.0021794
